hs8,tariff_rate,effective_date,list_id
16053005,10%,2018-09-24,List 3
16053010,10%,2018-09-24,List 3
16054005,10%,2018-09-24,List 3
16054010,10%,2018-09-24,List 3
16055105,10%,2018-09-24,List 3
16055140,10%,2018-09-24,List 3
16055150,10%,2018-09-24,List 3
16055205,10%,2018-09-24,List 3
16055260,10%,2018-09-24,List 3
16055305,10%,2018-09-24,List 3
16055360,10%,2018-09-24,List 3
16055405,10%,2018-09-24,List 3
16055460,10%,2018-09-24,List 3
16055505,10%,2018-09-24,List 3
16055560,10%,2018-09-24,List 3
16055605,10%,2018-09-24,List 3
16055610,10%,2018-09-24,List 3
16055615,10%,2018-09-24,List 3
16055620,10%,2018-09-24,List 3
16055630,10%,2018-09-24,List 3
16055660,10%,2018-09-24,List 3
16055705,10%,2018-09-24,List 3
16055760,10%,2018-09-24,List 3
16055805,10%,2018-09-24,List 3
16055855,10%,2018-09-24,List 3
16055905,10%,2018-09-24,List 3
16055960,10%,2018-09-24,List 3
16056100,10%,2018-09-24,List 3
16056200,10%,2018-09-24,List 3
16056300,10%,2018-09-24,List 3
16056900,10%,2018-09-24,List 3
17019910,10%,2018-09-24,List 3
17019950,10%,2018-09-24,List 3
17029090,10%,2018-09-24,List 3
17049035,10%,2018-09-24,List 3
17049090,10%,2018-09-24,List 3
19019091,10%,2018-09-24,List 3
19021920,10%,2018-09-24,List 3
19021940,10%,2018-09-24,List 3
19022000,10%,2018-09-24,List 3
19023000,10%,2018-09-24,List 3
19059010,10%,2018-09-24,List 3
20011000,10%,2018-09-24,List 3
20019020,10%,2018-09-24,List 3
20019025,10%,2018-09-24,List 3
20019030,10%,2018-09-24,List 3
20019034,10%,2018-09-24,List 3
20019035,10%,2018-09-24,List 3
20019038,10%,2018-09-24,List 3
20019042,10%,2018-09-24,List 3
20019048,10%,2018-09-24,List 3
20019050,10%,2018-09-24,List 3
20019060,10%,2018-09-24,List 3
20021000,10%,2018-09-24,List 3
20029040,10%,2018-09-24,List 3
20029080,10%,2018-09-24,List 3
20031001,10%,2018-09-24,List 3
20039010,10%,2018-09-24,List 3
20039080,10%,2018-09-24,List 3
20041080,10%,2018-09-24,List 3
20049080,10%,2018-09-24,List 3
20049085,10%,2018-09-24,List 3
20052000,10%,2018-09-24,List 3
20054000,10%,2018-09-24,List 3
20055120,10%,2018-09-24,List 3
20055140,10%,2018-09-24,List 3
20055900,10%,2018-09-24,List 3
20056000,10%,2018-09-24,List 3
20057025,10%,2018-09-24,List 3
20057060,10%,2018-09-24,List 3
20057070,10%,2018-09-24,List 3
20057075,10%,2018-09-24,List 3
20057097,10%,2018-09-24,List 3
20058000,10%,2018-09-24,List 3
20059160,10%,2018-09-24,List 3
20059197,10%,2018-09-24,List 3
20059910,10%,2018-09-24,List 3
20059920,10%,2018-09-24,List 3
20059930,10%,2018-09-24,List 3
20059941,10%,2018-09-24,List 3
20059950,10%,2018-09-24,List 3
20059955,10%,2018-09-24,List 3
20059980,10%,2018-09-24,List 3
20059985,10%,2018-09-24,List 3
20059997,10%,2018-09-24,List 3
20060020,10%,2018-09-24,List 3
20060030,10%,2018-09-24,List 3
20060040,10%,2018-09-24,List 3
20060050,10%,2018-09-24,List 3
20060060,10%,2018-09-24,List 3
20060070,10%,2018-09-24,List 3
20060090,10%,2018-09-24,List 3
20071000,10%,2018-09-24,List 3
20079110,10%,2018-09-24,List 3
20079140,10%,2018-09-24,List 3
20079905,10%,2018-09-24,List 3
20079910,10%,2018-09-24,List 3
20079915,10%,2018-09-24,List 3
20079920,10%,2018-09-24,List 3
20079925,10%,2018-09-24,List 3
20079935,10%,2018-09-24,List 3
20079940,10%,2018-09-24,List 3
20079945,10%,2018-09-24,List 3
20079948,10%,2018-09-24,List 3
20079950,10%,2018-09-24,List 3
20079960,10%,2018-09-24,List 3
20079965,10%,2018-09-24,List 3
20079970,10%,2018-09-24,List 3
20079975,10%,2018-09-24,List 3
20081102,10%,2018-09-24,List 3
20081105,10%,2018-09-24,List 3
20081115,10%,2018-09-24,List 3
20081122,10%,2018-09-24,List 3
20081125,10%,2018-09-24,List 3
20081142,10%,2018-09-24,List 3
20081145,10%,2018-09-24,List 3
20081910,10%,2018-09-24,List 3
20081915,10%,2018-09-24,List 3
20081920,10%,2018-09-24,List 3
20081925,10%,2018-09-24,List 3
20081930,10%,2018-09-24,List 3
20081940,10%,2018-09-24,List 3
20081950,10%,2018-09-24,List 3
20081985,10%,2018-09-24,List 3
20081990,10%,2018-09-24,List 3
20082000,10%,2018-09-24,List 3
20083010,10%,2018-09-24,List 3
20083020,10%,2018-09-24,List 3
20083030,10%,2018-09-24,List 3
20083040,10%,2018-09-24,List 3
20083042,10%,2018-09-24,List 3
20083046,10%,2018-09-24,List 3
20083048,10%,2018-09-24,List 3
20083055,10%,2018-09-24,List 3
20083070,10%,2018-09-24,List 3
20083080,10%,2018-09-24,List 3
20083096,10%,2018-09-24,List 3
20084000,10%,2018-09-24,List 3
20085020,10%,2018-09-24,List 3
20085040,10%,2018-09-24,List 3
20086000,10%,2018-09-24,List 3
20087010,10%,2018-09-24,List 3
20087020,10%,2018-09-24,List 3
20088000,10%,2018-09-24,List 3
20089300,10%,2018-09-24,List 3
20089710,10%,2018-09-24,List 3
20089790,10%,2018-09-24,List 3
20089905,10%,2018-09-24,List 3
20089915,10%,2018-09-24,List 3
20089918,10%,2018-09-24,List 3
20089921,10%,2018-09-24,List 3
20089923,10%,2018-09-24,List 3
20089925,10%,2018-09-24,List 3
20089928,10%,2018-09-24,List 3
20089929,10%,2018-09-24,List 3
20089930,10%,2018-09-24,List 3
20089935,10%,2018-09-24,List 3
20089940,10%,2018-09-24,List 3
20089950,10%,2018-09-24,List 3
20089960,10%,2018-09-24,List 3
20089961,10%,2018-09-24,List 3
20089963,10%,2018-09-24,List 3
20089970,10%,2018-09-24,List 3
20089971,10%,2018-09-24,List 3
20089980,10%,2018-09-24,List 3
20089991,10%,2018-09-24,List 3
20091100,10%,2018-09-24,List 3
20092900,10%,2018-09-24,List 3
20093120,10%,2018-09-24,List 3
20093140,10%,2018-09-24,List 3
20093160,10%,2018-09-24,List 3
20093960,10%,2018-09-24,List 3
20094140,10%,2018-09-24,List 3
20094940,10%,2018-09-24,List 3
20095000,10%,2018-09-24,List 3
20096900,10%,2018-09-24,List 3
20097100,10%,2018-09-24,List 3
20097900,10%,2018-09-24,List 3
20098920,10%,2018-09-24,List 3
20098960,10%,2018-09-24,List 3
20098980,10%,2018-09-24,List 3
20099040,10%,2018-09-24,List 3
21031000,10%,2018-09-24,List 3
21039080,10%,2018-09-24,List 3
21061000,10%,2018-09-24,List 3
22011000,10%,2018-09-24,List 3
22019000,10%,2018-09-24,List 3
22021000,10%,2018-09-24,List 3
22029930,10%,2018-09-24,List 3
22029935,10%,2018-09-24,List 3
22029936,10%,2018-09-24,List 3
22029937,10%,2018-09-24,List 3
22029990,10%,2018-09-24,List 3
22030000,10%,2018-09-24,List 3
22041000,10%,2018-09-24,List 3
22042120,10%,2018-09-24,List 3
22042130,10%,2018-09-24,List 3
22042150,10%,2018-09-24,List 3
22042160,10%,2018-09-24,List 3
22042180,10%,2018-09-24,List 3
22060045,10%,2018-09-24,List 3
22060090,10%,2018-09-24,List 3
22071030,10%,2018-09-24,List 3
22071060,10%,2018-09-24,List 3
22090000,10%,2018-09-24,List 3
23011000,10%,2018-09-24,List 3
23012000,10%,2018-09-24,List 3
23023000,10%,2018-09-24,List 3
23024001,10%,2018-09-24,List 3
23025000,10%,2018-09-24,List 3
23031000,10%,2018-09-24,List 3
23032000,10%,2018-09-24,List 3
23033000,10%,2018-09-24,List 3
23040000,10%,2018-09-24,List 3
23050000,10%,2018-09-24,List 3
23062000,10%,2018-09-24,List 3
23063000,10%,2018-09-24,List 3
23064100,10%,2018-09-24,List 3
23064900,10%,2018-09-24,List 3
23069001,10%,2018-09-24,List 3
23080095,10%,2018-09-24,List 3
23080098,10%,2018-09-24,List 3
23091000,10%,2018-09-24,List 3
23099010,10%,2018-09-24,List 3
23099070,10%,2018-09-24,List 3
23099095,10%,2018-09-24,List 3
24011044,10%,2018-09-24,List 3
24012005,10%,2018-09-24,List 3
24012014,10%,2018-09-24,List 3
24012018,10%,2018-09-24,List 3
24012023,10%,2018-09-24,List 3
24012026,10%,2018-09-24,List 3
24012029,10%,2018-09-24,List 3
24012031,10%,2018-09-24,List 3
24012033,10%,2018-09-24,List 3
24012035,10%,2018-09-24,List 3
24012057,10%,2018-09-24,List 3
24012060,10%,2018-09-24,List 3
24012075,10%,2018-09-24,List 3
24012083,10%,2018-09-24,List 3
24012085,10%,2018-09-24,List 3
24012087,10%,2018-09-24,List 3
24013003,10%,2018-09-24,List 3
24013006,10%,2018-09-24,List 3
24013009,10%,2018-09-24,List 3
24013013,10%,2018-09-24,List 3
24013016,10%,2018-09-24,List 3
24013019,10%,2018-09-24,List 3
24013023,10%,2018-09-24,List 3
24013025,10%,2018-09-24,List 3
24013027,10%,2018-09-24,List 3
24013033,10%,2018-09-24,List 3
24013035,10%,2018-09-24,List 3
24013037,10%,2018-09-24,List 3
24013070,10%,2018-09-24,List 3
24021030,10%,2018-09-24,List 3
24021060,10%,2018-09-24,List 3
24021080,10%,2018-09-24,List 3
24022010,10%,2018-09-24,List 3
24022080,10%,2018-09-24,List 3
24022090,10%,2018-09-24,List 3
24029000,10%,2018-09-24,List 3
24031100,10%,2018-09-24,List 3
24031920,10%,2018-09-24,List 3
24031930,10%,2018-09-24,List 3
24031960,10%,2018-09-24,List 3
24031990,10%,2018-09-24,List 3
24039143,10%,2018-09-24,List 3
24039920,10%,2018-09-24,List 3
24039930,10%,2018-09-24,List 3
24039960,10%,2018-09-24,List 3
24039990,10%,2018-09-24,List 3
25010000,10%,2018-09-24,List 3
25020000,10%,2018-09-24,List 3
25030000,10%,2018-09-24,List 3
25051010,10%,2018-09-24,List 3
25051050,10%,2018-09-24,List 3
25059000,10%,2018-09-24,List 3
25061000,10%,2018-09-24,List 3
25062000,10%,2018-09-24,List 3
25070000,10%,2018-09-24,List 3
25081000,10%,2018-09-24,List 3
25084001,10%,2018-09-24,List 3
25085000,10%,2018-09-24,List 3
25086000,10%,2018-09-24,List 3
25087000,10%,2018-09-24,List 3
25090010,10%,2018-09-24,List 3
25090020,10%,2018-09-24,List 3
25101000,10%,2018-09-24,List 3
25102000,10%,2018-09-24,List 3
25112000,10%,2018-09-24,List 3
25120000,10%,2018-09-24,List 3
25131000,10%,2018-09-24,List 3
25132010,10%,2018-09-24,List 3
25132090,10%,2018-09-24,List 3
25140000,10%,2018-09-24,List 3
25151100,10%,2018-09-24,List 3
25151210,10%,2018-09-24,List 3
25151220,10%,2018-09-24,List 3
25152000,10%,2018-09-24,List 3
25161100,10%,2018-09-24,List 3
25161200,10%,2018-09-24,List 3
25162010,10%,2018-09-24,List 3
25162020,10%,2018-09-24,List 3
25169000,10%,2018-09-24,List 3
25171000,10%,2018-09-24,List 3
25172000,10%,2018-09-24,List 3
25173000,10%,2018-09-24,List 3
25174100,10%,2018-09-24,List 3
25174900,10%,2018-09-24,List 3
25181000,10%,2018-09-24,List 3
25182000,10%,2018-09-24,List 3
25183000,10%,2018-09-24,List 3
25201000,10%,2018-09-24,List 3
25202000,10%,2018-09-24,List 3
25210000,10%,2018-09-24,List 3
25221000,10%,2018-09-24,List 3
25222000,10%,2018-09-24,List 3
25223000,10%,2018-09-24,List 3
25231000,10%,2018-09-24,List 3
25232100,10%,2018-09-24,List 3
25232900,10%,2018-09-24,List 3
25233000,10%,2018-09-24,List 3
25239000,10%,2018-09-24,List 3
25241000,10%,2018-09-24,List 3
25249000,10%,2018-09-24,List 3
25251000,10%,2018-09-24,List 3
25252000,10%,2018-09-24,List 3
25253000,10%,2018-09-24,List 3
25280000,10%,2018-09-24,List 3
25291000,10%,2018-09-24,List 3
25293000,10%,2018-09-24,List 3
25301000,10%,2018-09-24,List 3
25302010,10%,2018-09-24,List 3
25302020,10%,2018-09-24,List 3
25309010,10%,2018-09-24,List 3
25309020,10%,2018-09-24,List 3
26011100,10%,2018-09-24,List 3
26011200,10%,2018-09-24,List 3
26012000,10%,2018-09-24,List 3
26040000,10%,2018-09-24,List 3
26070000,10%,2018-09-24,List 3
26121000,10%,2018-09-24,List 3
26140030,10%,2018-09-24,List 3
26140060,10%,2018-09-24,List 3
26151000,10%,2018-09-24,List 3
26159030,10%,2018-09-24,List 3
26159060,10%,2018-09-24,List 3
26161000,10%,2018-09-24,List 3
26169000,10%,2018-09-24,List 3
26179000,10%,2018-09-24,List 3
26180000,10%,2018-09-24,List 3
26190030,10%,2018-09-24,List 3
26190090,10%,2018-09-24,List 3
26201100,10%,2018-09-24,List 3
26201930,10%,2018-09-24,List 3
26201960,10%,2018-09-24,List 3
26202100,10%,2018-09-24,List 3
26202900,10%,2018-09-24,List 3
26203000,10%,2018-09-24,List 3
26206010,10%,2018-09-24,List 3
26206090,10%,2018-09-24,List 3
26209100,10%,2018-09-24,List 3
26209910,10%,2018-09-24,List 3
26209920,10%,2018-09-24,List 3
26209930,10%,2018-09-24,List 3
26209950,10%,2018-09-24,List 3
26209975,10%,2018-09-24,List 3
26209985,10%,2018-09-24,List 3
26219000,10%,2018-09-24,List 3
27011100,10%,2018-09-24,List 3
27011200,10%,2018-09-24,List 3
27011900,10%,2018-09-24,List 3
27012000,10%,2018-09-24,List 3
27021000,10%,2018-09-24,List 3
27022000,10%,2018-09-24,List 3
27030000,10%,2018-09-24,List 3
27050000,10%,2018-09-24,List 3
27060000,10%,2018-09-24,List 3
27071000,10%,2018-09-24,List 3
27072000,10%,2018-09-24,List 3
27073000,10%,2018-09-24,List 3
27074000,10%,2018-09-24,List 3
27075000,10%,2018-09-24,List 3
27079100,10%,2018-09-24,List 3
27079910,10%,2018-09-24,List 3
27079920,10%,2018-09-24,List 3
27079940,10%,2018-09-24,List 3
27079955,10%,2018-09-24,List 3
27079959,10%,2018-09-24,List 3
27079990,10%,2018-09-24,List 3
27081000,10%,2018-09-24,List 3
27082000,10%,2018-09-24,List 3
27090010,10%,2018-09-24,List 3
27090020,10%,2018-09-24,List 3
27101215,10%,2018-09-24,List 3
27101218,10%,2018-09-24,List 3
27101225,10%,2018-09-24,List 3
27101245,10%,2018-09-24,List 3
27101290,10%,2018-09-24,List 3
27101906,10%,2018-09-24,List 3
27101911,10%,2018-09-24,List 3
27101916,10%,2018-09-24,List 3
27101924,10%,2018-09-24,List 3
27101925,10%,2018-09-24,List 3
27101926,10%,2018-09-24,List 3
27101945,10%,2018-09-24,List 3
27101990,10%,2018-09-24,List 3
27102005,10%,2018-09-24,List 3
27102010,10%,2018-09-24,List 3
27102015,10%,2018-09-24,List 3
27102025,10%,2018-09-24,List 3
27111100,10%,2018-09-24,List 3
27111200,10%,2018-09-24,List 3
27111300,10%,2018-09-24,List 3
27111400,10%,2018-09-24,List 3
27111900,10%,2018-09-24,List 3
27112100,10%,2018-09-24,List 3
27112900,10%,2018-09-24,List 3
27121000,10%,2018-09-24,List 3
27129010,10%,2018-09-24,List 3
27129020,10%,2018-09-24,List 3
27131100,10%,2018-09-24,List 3
27131200,10%,2018-09-24,List 3
27132000,10%,2018-09-24,List 3
27139000,10%,2018-09-24,List 3
27141000,10%,2018-09-24,List 3
27149000,10%,2018-09-24,List 3
27150000,10%,2018-09-24,List 3
28011000,10%,2018-09-24,List 3
28012000,10%,2018-09-24,List 3
28013010,10%,2018-09-24,List 3
28013020,10%,2018-09-24,List 3
28020000,10%,2018-09-24,List 3
28030000,10%,2018-09-24,List 3
28041000,10%,2018-09-24,List 3
28042100,10%,2018-09-24,List 3
28042900,10%,2018-09-24,List 3
28043000,10%,2018-09-24,List 3
28044000,10%,2018-09-24,List 3
28045000,10%,2018-09-24,List 3
28046100,10%,2018-09-24,List 3
28048000,10%,2018-09-24,List 3
28049000,10%,2018-09-24,List 3
28051100,10%,2018-09-24,List 3
28051200,10%,2018-09-24,List 3
28051910,10%,2018-09-24,List 3
28051920,10%,2018-09-24,List 3
28051990,10%,2018-09-24,List 3
28054000,10%,2018-09-24,List 3
28061000,10%,2018-09-24,List 3
28062000,10%,2018-09-24,List 3
28070000,10%,2018-09-24,List 3
28080000,10%,2018-09-24,List 3
28091000,10%,2018-09-24,List 3
28092000,10%,2018-09-24,List 3
28100000,10%,2018-09-24,List 3
28111100,10%,2018-09-24,List 3
28111200,10%,2018-09-24,List 3
28111930,10%,2018-09-24,List 3
28111961,10%,2018-09-24,List 3
28112100,10%,2018-09-24,List 3
28112210,10%,2018-09-24,List 3
28112250,10%,2018-09-24,List 3
28112910,10%,2018-09-24,List 3
28112920,10%,2018-09-24,List 3
28112930,10%,2018-09-24,List 3
28112950,10%,2018-09-24,List 3
28121100,10%,2018-09-24,List 3
28121200,10%,2018-09-24,List 3
28121300,10%,2018-09-24,List 3
28121400,10%,2018-09-24,List 3
28121500,10%,2018-09-24,List 3
28121600,10%,2018-09-24,List 3
28121700,10%,2018-09-24,List 3
28121900,10%,2018-09-24,List 3
28129000,10%,2018-09-24,List 3
28131000,10%,2018-09-24,List 3
28139010,10%,2018-09-24,List 3
28139020,10%,2018-09-24,List 3
28139050,10%,2018-09-24,List 3
28141000,10%,2018-09-24,List 3
28142000,10%,2018-09-24,List 3
28151100,10%,2018-09-24,List 3
28151200,10%,2018-09-24,List 3
28152000,10%,2018-09-24,List 3
28153000,10%,2018-09-24,List 3
28161000,10%,2018-09-24,List 3
28164010,10%,2018-09-24,List 3
28170000,10%,2018-09-24,List 3
28183000,10%,2018-09-24,List 3
28191000,10%,2018-09-24,List 3
28199000,10%,2018-09-24,List 3
28201000,10%,2018-09-24,List 3
28209000,10%,2018-09-24,List 3
28211000,10%,2018-09-24,List 3
28212000,10%,2018-09-24,List 3
28220000,10%,2018-09-24,List 3
28230000,10%,2018-09-24,List 3
28241000,10%,2018-09-24,List 3
28249010,10%,2018-09-24,List 3
28249020,10%,2018-09-24,List 3
28249050,10%,2018-09-24,List 3
28251000,10%,2018-09-24,List 3
28252000,10%,2018-09-24,List 3
28253000,10%,2018-09-24,List 3
28254000,10%,2018-09-24,List 3
28255010,10%,2018-09-24,List 3
28255020,10%,2018-09-24,List 3
28255030,10%,2018-09-24,List 3
28256000,10%,2018-09-24,List 3
28259010,10%,2018-09-24,List 3
28259015,10%,2018-09-24,List 3
28259075,10%,2018-09-24,List 3
28259090,10%,2018-09-24,List 3
28261200,10%,2018-09-24,List 3
28261910,10%,2018-09-24,List 3
28261920,10%,2018-09-24,List 3
28261990,10%,2018-09-24,List 3
28263000,10%,2018-09-24,List 3
28269010,10%,2018-09-24,List 3
28271000,10%,2018-09-24,List 3
28272000,10%,2018-09-24,List 3
28273100,10%,2018-09-24,List 3
28273200,10%,2018-09-24,List 3
28273500,10%,2018-09-24,List 3
28273930,10%,2018-09-24,List 3
28273945,10%,2018-09-24,List 3
28273955,10%,2018-09-24,List 3
28273960,10%,2018-09-24,List 3
28273965,10%,2018-09-24,List 3
28273990,10%,2018-09-24,List 3
28274100,10%,2018-09-24,List 3
28274910,10%,2018-09-24,List 3
28275100,10%,2018-09-24,List 3
28275925,10%,2018-09-24,List 3
28275951,10%,2018-09-24,List 3
28276010,10%,2018-09-24,List 3
28276020,10%,2018-09-24,List 3
28276051,10%,2018-09-24,List 3
28281000,10%,2018-09-24,List 3
28289000,10%,2018-09-24,List 3
28291100,10%,2018-09-24,List 3
28291901,10%,2018-09-24,List 3
28299005,10%,2018-09-24,List 3
28299040,10%,2018-09-24,List 3
28299061,10%,2018-09-24,List 3
28301000,10%,2018-09-24,List 3
28309010,10%,2018-09-24,List 3
28309015,10%,2018-09-24,List 3
28309020,10%,2018-09-24,List 3
28309090,10%,2018-09-24,List 3
28311010,10%,2018-09-24,List 3
28311050,10%,2018-09-24,List 3
28319000,10%,2018-09-24,List 3
28321000,10%,2018-09-24,List 3
28322000,10%,2018-09-24,List 3
28323010,10%,2018-09-24,List 3
28323050,10%,2018-09-24,List 3
28331110,10%,2018-09-24,List 3
28331150,10%,2018-09-24,List 3
28331900,10%,2018-09-24,List 3
28332100,10%,2018-09-24,List 3
28332200,10%,2018-09-24,List 3
28332400,10%,2018-09-24,List 3
28332500,10%,2018-09-24,List 3
28332700,10%,2018-09-24,List 3
28332910,10%,2018-09-24,List 3
28332920,10%,2018-09-24,List 3
28332930,10%,2018-09-24,List 3
28332940,10%,2018-09-24,List 3
28332945,10%,2018-09-24,List 3
28332951,10%,2018-09-24,List 3
28333000,10%,2018-09-24,List 3
28334020,10%,2018-09-24,List 3
28334060,10%,2018-09-24,List 3
28341010,10%,2018-09-24,List 3
28341050,10%,2018-09-24,List 3
28342100,10%,2018-09-24,List 3
28342905,10%,2018-09-24,List 3
28342910,10%,2018-09-24,List 3
28342920,10%,2018-09-24,List 3
28342951,10%,2018-09-24,List 3
28351000,10%,2018-09-24,List 3
28352200,10%,2018-09-24,List 3
28352400,10%,2018-09-24,List 3
28352500,10%,2018-09-24,List 3
28352600,10%,2018-09-24,List 3
28352910,10%,2018-09-24,List 3
28352920,10%,2018-09-24,List 3
28352930,10%,2018-09-24,List 3
28352951,10%,2018-09-24,List 3
28353100,10%,2018-09-24,List 3
28353910,10%,2018-09-24,List 3
28353950,10%,2018-09-24,List 3
28362000,10%,2018-09-24,List 3
28363000,10%,2018-09-24,List 3
28364010,10%,2018-09-24,List 3
28364020,10%,2018-09-24,List 3
28365000,10%,2018-09-24,List 3
28366000,10%,2018-09-24,List 3
28369100,10%,2018-09-24,List 3
28369200,10%,2018-09-24,List 3
28369910,10%,2018-09-24,List 3
28369920,10%,2018-09-24,List 3
28369930,10%,2018-09-24,List 3
28369940,10%,2018-09-24,List 3
28369950,10%,2018-09-24,List 3
28371100,10%,2018-09-24,List 3
28372010,10%,2018-09-24,List 3
28372051,10%,2018-09-24,List 3
28391100,10%,2018-09-24,List 3
28391900,10%,2018-09-24,List 3
28399010,10%,2018-09-24,List 3
28399050,10%,2018-09-24,List 3
28401100,10%,2018-09-24,List 3
28401900,10%,2018-09-24,List 3
28402000,10%,2018-09-24,List 3
28403000,10%,2018-09-24,List 3
28413000,10%,2018-09-24,List 3
28415010,10%,2018-09-24,List 3
28415091,10%,2018-09-24,List 3
28416100,10%,2018-09-24,List 3
28416900,10%,2018-09-24,List 3
28419010,10%,2018-09-24,List 3
28419020,10%,2018-09-24,List 3
28419030,10%,2018-09-24,List 3
28419040,10%,2018-09-24,List 3
28419045,10%,2018-09-24,List 3
28419050,10%,2018-09-24,List 3
28421000,10%,2018-09-24,List 3
28429010,10%,2018-09-24,List 3
28429090,10%,2018-09-24,List 3
28431000,10%,2018-09-24,List 3
28432100,10%,2018-09-24,List 3
28432901,10%,2018-09-24,List 3
28433000,10%,2018-09-24,List 3
28439000,10%,2018-09-24,List 3
28441010,10%,2018-09-24,List 3
28441020,10%,2018-09-24,List 3
28441050,10%,2018-09-24,List 3
28451000,10%,2018-09-24,List 3
28470000,10%,2018-09-24,List 3
28491000,10%,2018-09-24,List 3
28499010,10%,2018-09-24,List 3
28499020,10%,2018-09-24,List 3
28499050,10%,2018-09-24,List 3
28500005,10%,2018-09-24,List 3
28500007,10%,2018-09-24,List 3
28500010,10%,2018-09-24,List 3
28500020,10%,2018-09-24,List 3
28500050,10%,2018-09-24,List 3
28521010,10%,2018-09-24,List 3
28521090,10%,2018-09-24,List 3
28529005,10%,2018-09-24,List 3
28529090,10%,2018-09-24,List 3
28531000,10%,2018-09-24,List 3
28539010,10%,2018-09-24,List 3
28539050,10%,2018-09-24,List 3
28539090,10%,2018-09-24,List 3
29011010,10%,2018-09-24,List 3
29011030,10%,2018-09-24,List 3
29011040,10%,2018-09-24,List 3
29011050,10%,2018-09-24,List 3
29012100,10%,2018-09-24,List 3
29012200,10%,2018-09-24,List 3
29012300,10%,2018-09-24,List 3
29012410,10%,2018-09-24,List 3
29012420,10%,2018-09-24,List 3
29012450,10%,2018-09-24,List 3
29012910,10%,2018-09-24,List 3
29012950,10%,2018-09-24,List 3
29021100,10%,2018-09-24,List 3
29021900,10%,2018-09-24,List 3
29022000,10%,2018-09-24,List 3
29023000,10%,2018-09-24,List 3
29024100,10%,2018-09-24,List 3
29024200,10%,2018-09-24,List 3
29024300,10%,2018-09-24,List 3
