hs8,list_id,tariff_rate,effective_date,naics6
11081300,List 3,10%,2018-09-24,311221
11081400,List 3,10%,2018-09-24,311221
11081900,List 3,10%,2018-09-24,311221
11082000,List 3,10%,2018-09-24,311221
11090010,List 3,10%,2018-09-24,311211
11090090,List 3,10%,2018-09-24,311211
12011000,List 3,10%,2018-09-24,111110
12019000,List 3,10%,2018-09-24,111110
12023040,List 3,10%,2018-09-24,111992
12040000,List 3,10%,2018-09-24,111120
12051000,List 3,10%,2018-09-24,111120
12059000,List 3,10%,2018-09-24,111120
12060000,List 3,10%,2018-09-24,111120
12074000,List 3,10%,2018-09-24,111120
12075000,List 3,10%,2018-09-24,111120
12076000,List 3,10%,2018-09-24,111120
12077000,List 3,10%,2018-09-24,111219
12079100,List 3,10%,2018-09-24,111120
12079903,List 3,10%,2018-09-24,111120
12079903,List 3,10%,2018-09-24,111335
12081000,List 3,10%,2018-09-24,311224
12089000,List 3,10%,2018-09-24,311224
12091000,List 3,10%,2018-09-24,111991
12092100,List 3,10%,2018-09-24,111998
12092500,List 3,10%,2018-09-24,111998
12092910,List 3,10%,2018-09-24,111219
12092991,List 3,10%,2018-09-24,111998
12093000,List 3,10%,2018-09-24,111422
12099110,List 3,10%,2018-09-24,111219
12099120,List 3,10%,2018-09-24,111219
12099140,List 3,10%,2018-09-24,111219
12099150,List 3,10%,2018-09-24,111219
12099160,List 3,10%,2018-09-24,111219
12099180,List 3,10%,2018-09-24,111219
12099920,List 3,10%,2018-09-24,111421
12099941,List 3,10%,2018-09-24,111910
12099941,List 3,10%,2018-09-24,111421
12101000,List 3,10%,2018-09-24,111998
12112010,List 3,10%,2018-09-24,111219
12112010,List 3,10%,2018-09-24,113210
12112015,List 3,10%,2018-09-24,311421
12113000,List 3,10%,2018-09-24,111998
12114000,List 3,10%,2018-09-24,111998
12115000,List 3,10%,2018-09-24,111998
12119020,List 3,10%,2018-09-24,111998
12119040,List 3,10%,2018-09-24,311920
12119040,List 3,10%,2018-09-24,111998
12119092,List 3,10%,2018-09-24,111998
12119092,List 3,10%,2018-09-24,311920
12119093,List 3,10%,2018-09-24,311421
12122100,List 3,10%,2018-09-24,114119
12122900,List 3,10%,2018-09-24,114119
12129200,List 3,10%,2018-09-24,111998
12129920,List 3,10%,2018-09-24,111339
12129930,List 3,10%,2018-09-24,111339
12129992,List 3,10%,2018-09-24,111998
12130000,List 3,10%,2018-09-24,111998
12141000,List 3,10%,2018-09-24,311119
12149000,List 3,10%,2018-09-24,111940
12149000,List 3,10%,2018-09-24,111998
14011000,List 3,10%,2018-09-24,113210
14019020,List 3,10%,2018-09-24,113210
14019040,List 3,10%,2018-09-24,113210
14042000,List 3,10%,2018-09-24,311224
14049010,List 3,10%,2018-09-24,113210
14049030,List 3,10%,2018-09-24,113210
14049040,List 3,10%,2018-09-24,113210
14049090,List 3,10%,2018-09-24,111998
15041020,List 3,10%,2018-09-24,114111
15041040,List 3,10%,2018-09-24,114111
15042020,List 3,10%,2018-09-24,114111
15042040,List 3,10%,2018-09-24,114111
15042060,List 3,10%,2018-09-24,114111
15050010,List 3,10%,2018-09-24,313110
15050090,List 3,10%,2018-09-24,325199
15060000,List 3,10%,2018-09-24,311613
16023200,List 3,10%,2018-09-24,311615
16030010,List 3,10%,2018-09-24,311710
16030090,List 3,10%,2018-09-24,311611
16030090,List 3,10%,2018-09-24,311710
16041120,List 3,10%,2018-09-24,311710
16041140,List 3,10%,2018-09-24,311710
16041220,List 3,10%,2018-09-24,311710
16041240,List 3,10%,2018-09-24,311710
16041260,List 3,10%,2018-09-24,311710
16041310,List 3,10%,2018-09-24,311710
16041320,List 3,10%,2018-09-24,311710
16041330,List 3,10%,2018-09-24,311710
16041340,List 3,10%,2018-09-24,311710
16041390,List 3,10%,2018-09-24,311710
16041410,List 3,10%,2018-09-24,311710
16041422,List 3,10%,2018-09-24,311710
16041430,List 3,10%,2018-09-24,311710
16041440,List 3,10%,2018-09-24,311710
16041450,List 3,10%,2018-09-24,311710
16041470,List 3,10%,2018-09-24,311710
16041480,List 3,10%,2018-09-24,311710
16041500,List 3,10%,2018-09-24,311710
16041620,List 3,10%,2018-09-24,311710
16041640,List 3,10%,2018-09-24,311710
16041660,List 3,10%,2018-09-24,311710
16041710,List 3,10%,2018-09-24,311710
16041740,List 3,10%,2018-09-24,114111
16041750,List 3,10%,2018-09-24,114111
16041760,List 3,10%,2018-09-24,311710
16041780,List 3,10%,2018-09-24,311710
16041810,List 3,10%,2018-09-24,311710
16041890,List 3,10%,2018-09-24,311710
16041910,List 3,10%,2018-09-24,311710
16041922,List 3,10%,2018-09-24,311710
16041925,List 3,10%,2018-09-24,311710
16041932,List 3,10%,2018-09-24,311710
16041941,List 3,10%,2018-09-24,114111
16041951,List 3,10%,2018-09-24,114111
16041961,List 3,10%,2018-09-24,311710
16041982,List 3,10%,2018-09-24,311710
16042005,List 3,10%,2018-09-24,311710
16042010,List 3,10%,2018-09-24,311710
16042015,List 3,10%,2018-09-24,311710
16042020,List 3,10%,2018-09-24,311710
16042025,List 3,10%,2018-09-24,311710
16042030,List 3,10%,2018-09-24,311710
16042040,List 3,10%,2018-09-24,114111
16042050,List 3,10%,2018-09-24,114111
16042060,List 3,10%,2018-09-24,311710
16043100,List 3,10%,2018-09-24,311710
16043230,List 3,10%,2018-09-24,311710
16043240,List 3,10%,2018-09-24,311710
16051005,List 3,10%,2018-09-24,311710
16051020,List 3,10%,2018-09-24,311710
16051040,List 3,10%,2018-09-24,114112
16051060,List 3,10%,2018-09-24,311710
16051060,List 3,10%,2018-09-24,114112
16052105,List 3,10%,2018-09-24,114112
16052110,List 3,10%,2018-09-24,114112
16052110,List 3,10%,2018-09-24,311710
16052905,List 3,10%,2018-09-24,311710
16052910,List 3,10%,2018-09-24,114112
16052910,List 3,10%,2018-09-24,311710
16053005,List 3,10%,2018-09-24,311710
16053010,List 3,10%,2018-09-24,114112
16053010,List 3,10%,2018-09-24,311710
16054005,List 3,10%,2018-09-24,311710
16054010,List 3,10%,2018-09-24,311710
16055105,List 3,10%,2018-09-24,311710
16055140,List 3,10%,2018-09-24,311710
16055150,List 3,10%,2018-09-24,311710
16055205,List 3,10%,2018-09-24,311710
16055260,List 3,10%,2018-09-24,311710
16055305,List 3,10%,2018-09-24,311710
16055360,List 3,10%,2018-09-24,311710
16055405,List 3,10%,2018-09-24,311710
16055460,List 3,10%,2018-09-24,311710
16055505,List 3,10%,2018-09-24,311710
16055560,List 3,10%,2018-09-24,311710
16055605,List 3,10%,2018-09-24,311710
16055610,List 3,10%,2018-09-24,311710
16055615,List 3,10%,2018-09-24,311710
16055620,List 3,10%,2018-09-24,311710
16055630,List 3,10%,2018-09-24,311710
16055660,List 3,10%,2018-09-24,311710
16055705,List 3,10%,2018-09-24,311710
16055760,List 3,10%,2018-09-24,311710
16055805,List 3,10%,2018-09-24,311710
16055855,List 3,10%,2018-09-24,311710
16055905,List 3,10%,2018-09-24,311710
16055960,List 3,10%,2018-09-24,311710
16056100,List 3,10%,2018-09-24,311710
16056200,List 3,10%,2018-09-24,311710
16056300,List 3,10%,2018-09-24,311710
16056900,List 3,10%,2018-09-24,311710
17019910,List 3,10%,2018-09-24,
17019950,List 3,10%,2018-09-24,
17029090,List 3,10%,2018-09-24,
17049035,List 3,10%,2018-09-24,311340
17049090,List 3,10%,2018-09-24,311340
19019091,List 3,10%,2018-09-24,311514
19021920,List 3,10%,2018-09-24,311824
19021940,List 3,10%,2018-09-24,311999
19022000,List 3,10%,2018-09-24,311422
19022000,List 3,10%,2018-09-24,311412
19022000,List 3,10%,2018-09-24,311999
19023000,List 3,10%,2018-09-24,311422
19023000,List 3,10%,2018-09-24,311412
19023000,List 3,10%,2018-09-24,311991
19059010,List 3,10%,2018-09-24,
20011000,List 3,10%,2018-09-24,311421
20019020,List 3,10%,2018-09-24,311421
20019025,List 3,10%,2018-09-24,311421
20019030,List 3,10%,2018-09-24,311421
20019034,List 3,10%,2018-09-24,311421
20019035,List 3,10%,2018-09-24,311421
20019038,List 3,10%,2018-09-24,311421
20019042,List 3,10%,2018-09-24,311421
20019048,List 3,10%,2018-09-24,311421
20019050,List 3,10%,2018-09-24,311421
20019060,List 3,10%,2018-09-24,311421
20021000,List 3,10%,2018-09-24,311421
20029040,List 3,10%,2018-09-24,311423
20029080,List 3,10%,2018-09-24,311421
20031001,List 3,10%,2018-09-24,311421
20039010,List 3,10%,2018-09-24,311421
20039080,List 3,10%,2018-09-24,311421
20041080,List 3,10%,2018-09-24,311411
20049080,List 3,10%,2018-09-24,311411
20049085,List 3,10%,2018-09-24,311411
20052000,List 3,10%,2018-09-24,311919
20052000,List 3,10%,2018-09-24,311423
20052000,List 3,10%,2018-09-24,311421
20054000,List 3,10%,2018-09-24,311421
20055120,List 3,10%,2018-09-24,311422
20055120,List 3,10%,2018-09-24,311421
20055140,List 3,10%,2018-09-24,311422
20055140,List 3,10%,2018-09-24,311421
20055900,List 3,10%,2018-09-24,311421
20056000,List 3,10%,2018-09-24,311421
20057025,List 3,10%,2018-09-24,311421
20057060,List 3,10%,2018-09-24,311421
20057070,List 3,10%,2018-09-24,311421
20057075,List 3,10%,2018-09-24,311421
20057097,List 3,10%,2018-09-24,311421
20058000,List 3,10%,2018-09-24,311421
20059160,List 3,10%,2018-09-24,311421
20059197,List 3,10%,2018-09-24,311421
20059910,List 3,10%,2018-09-24,311421
20059920,List 3,10%,2018-09-24,311421
20059930,List 3,10%,2018-09-24,311421
20059941,List 3,10%,2018-09-24,311421
20059950,List 3,10%,2018-09-24,311421
20059955,List 3,10%,2018-09-24,311421
20059980,List 3,10%,2018-09-24,311421
20059985,List 3,10%,2018-09-24,311421
20059997,List 3,10%,2018-09-24,311421
20060020,List 3,10%,2018-09-24,311340
20060030,List 3,10%,2018-09-24,311340
20060040,List 3,10%,2018-09-24,311340
20060050,List 3,10%,2018-09-24,311340
20060060,List 3,10%,2018-09-24,311340
20060070,List 3,10%,2018-09-24,311340
20060090,List 3,10%,2018-09-24,311340
20071000,List 3,10%,2018-09-24,311422
20079110,List 3,10%,2018-09-24,311421
20079140,List 3,10%,2018-09-24,311421
20079905,List 3,10%,2018-09-24,311421
20079910,List 3,10%,2018-09-24,311421
20079915,List 3,10%,2018-09-24,311421
20079920,List 3,10%,2018-09-24,311421
20079925,List 3,10%,2018-09-24,311421
20079935,List 3,10%,2018-09-24,311421
20079940,List 3,10%,2018-09-24,311421
20079945,List 3,10%,2018-09-24,311421
20079948,List 3,10%,2018-09-24,311421
20079950,List 3,10%,2018-09-24,311421
20079960,List 3,10%,2018-09-24,311421
20079965,List 3,10%,2018-09-24,311421
20079970,List 3,10%,2018-09-24,311421
20079975,List 3,10%,2018-09-24,311421
20081102,List 3,10%,2018-09-24,311911
20081105,List 3,10%,2018-09-24,311911
20081115,List 3,10%,2018-09-24,311911
20081122,List 3,10%,2018-09-24,311911
20081125,List 3,10%,2018-09-24,311911
20081142,List 3,10%,2018-09-24,311911
20081145,List 3,10%,2018-09-24,311911
20081910,List 3,10%,2018-09-24,311911
20081915,List 3,10%,2018-09-24,311999
20081920,List 3,10%,2018-09-24,311911
20081925,List 3,10%,2018-09-24,311911
20081930,List 3,10%,2018-09-24,311911
20081940,List 3,10%,2018-09-24,311911
20081950,List 3,10%,2018-09-24,311911
20081985,List 3,10%,2018-09-24,311911
20081990,List 3,10%,2018-09-24,311911
20082000,List 3,10%,2018-09-24,311421
20083010,List 3,10%,2018-09-24,311340
20083020,List 3,10%,2018-09-24,311340
20083030,List 3,10%,2018-09-24,311340
20083040,List 3,10%,2018-09-24,311421
20083042,List 3,10%,2018-09-24,311421
20083046,List 3,10%,2018-09-24,311421
20083048,List 3,10%,2018-09-24,311421
20083055,List 3,10%,2018-09-24,311421
20083070,List 3,10%,2018-09-24,311421
20083080,List 3,10%,2018-09-24,311421
20083096,List 3,10%,2018-09-24,311421
20084000,List 3,10%,2018-09-24,311421
20085020,List 3,10%,2018-09-24,311421
20085040,List 3,10%,2018-09-24,311421
20086000,List 3,10%,2018-09-24,311421
20087010,List 3,10%,2018-09-24,311421
20087020,List 3,10%,2018-09-24,311421
20088000,List 3,10%,2018-09-24,311421
20089300,List 3,10%,2018-09-24,311421
20089710,List 3,10%,2018-09-24,311230
20089710,List 3,10%,2018-09-24,311421
20089790,List 3,10%,2018-09-24,311421
20089790,List 3,10%,2018-09-24,311230
20089905,List 3,10%,2018-09-24,311421
20089915,List 3,10%,2018-09-24,311421
20089918,List 3,10%,2018-09-24,311421
20089921,List 3,10%,2018-09-24,311421
20089923,List 3,10%,2018-09-24,311421
20089925,List 3,10%,2018-09-24,311421
20089928,List 3,10%,2018-09-24,311421
20089929,List 3,10%,2018-09-24,311421
20089930,List 3,10%,2018-09-24,311421
20089935,List 3,10%,2018-09-24,311421
20089940,List 3,10%,2018-09-24,311421
20089950,List 3,10%,2018-09-24,311421
20089960,List 3,10%,2018-09-24,311421
20089961,List 3,10%,2018-09-24,311421
20089963,List 3,10%,2018-09-24,311421
20089970,List 3,10%,2018-09-24,311411
20089971,List 3,10%,2018-09-24,311421
20089980,List 3,10%,2018-09-24,311421
20089991,List 3,10%,2018-09-24,311421
20091100,List 3,10%,2018-09-24,311411
20092900,List 3,10%,2018-09-24,311411
20092900,List 3,10%,2018-09-24,311421
20093120,List 3,10%,2018-09-24,311421
20093120,List 3,10%,2018-09-24,311411
20093140,List 3,10%,2018-09-24,311421
20093160,List 3,10%,2018-09-24,311411
20093160,List 3,10%,2018-09-24,311421
20093960,List 3,10%,2018-09-24,311411
20093960,List 3,10%,2018-09-24,311421
20094140,List 3,10%,2018-09-24,311411
20094140,List 3,10%,2018-09-24,311421
20094940,List 3,10%,2018-09-24,311411
20094940,List 3,10%,2018-09-24,311421
20095000,List 3,10%,2018-09-24,311421
20096900,List 3,10%,2018-09-24,311411
20096900,List 3,10%,2018-09-24,311421
20097100,List 3,10%,2018-09-24,311421
20097900,List 3,10%,2018-09-24,311411
20097900,List 3,10%,2018-09-24,311421
20098920,List 3,10%,2018-09-24,311421
20098960,List 3,10%,2018-09-24,311421
20098980,List 3,10%,2018-09-24,311421
20099040,List 3,10%,2018-09-24,311421
21031000,List 3,10%,2018-09-24,311941
21039080,List 3,10%,2018-09-24,311942
21061000,List 3,10%,2018-09-24,311224
22011000,List 3,10%,2018-09-24,312112
22019000,List 3,10%,2018-09-24,312113
22021000,List 3,10%,2018-09-24,312111
22029930,List 3,10%,2018-09-24,311421
22029935,List 3,10%,2018-09-24,311421
22029936,List 3,10%,2018-09-24,311421
22029937,List 3,10%,2018-09-24,311421
22029990,List 3,10%,2018-09-24,312111
22030000,List 3,10%,2018-09-24,312120
22041000,List 3,10%,2018-09-24,312130
22042120,List 3,10%,2018-09-24,312130
22042130,List 3,10%,2018-09-24,312130
22042150,List 3,10%,2018-09-24,312130
22042160,List 3,10%,2018-09-24,312130
22042180,List 3,10%,2018-09-24,312130
22060045,List 3,10%,2018-09-24,312130
22060090,List 3,10%,2018-09-24,312130
22071030,List 3,10%,2018-09-24,312140
22071060,List 3,10%,2018-09-24,325193
22090000,List 3,10%,2018-09-24,311941
23011000,List 3,10%,2018-09-24,311613
23012000,List 3,10%,2018-09-24,114111
23023000,List 3,10%,2018-09-24,311211
23024001,List 3,10%,2018-09-24,311212
23024001,List 3,10%,2018-09-24,311211
23025000,List 3,10%,2018-09-24,311211
23031000,List 3,10%,2018-09-24,311221
23032000,List 3,10%,2018-09-24,
23033000,List 3,10%,2018-09-24,312120
23040000,List 3,10%,2018-09-24,311224
23050000,List 3,10%,2018-09-24,311224
23062000,List 3,10%,2018-09-24,311224
23063000,List 3,10%,2018-09-24,311224
23064100,List 3,10%,2018-09-24,311224
23064900,List 3,10%,2018-09-24,311224
23069001,List 3,10%,2018-09-24,311221
23069001,List 3,10%,2018-09-24,311224
23080095,List 3,10%,2018-09-24,311119
23080098,List 3,10%,2018-09-24,311423
23080098,List 3,10%,2018-09-24,311119
23091000,List 3,10%,2018-09-24,311111
23099010,List 3,10%,2018-09-24,311119
23099070,List 3,10%,2018-09-24,311119
23099095,List 3,10%,2018-09-24,311119
24011044,List 3,10%,2018-09-24,111910
24012005,List 3,10%,2018-09-24,111910
24012014,List 3,10%,2018-09-24,111910
24012018,List 3,10%,2018-09-24,111910
24012023,List 3,10%,2018-09-24,111910
24012026,List 3,10%,2018-09-24,111910
24012029,List 3,10%,2018-09-24,111910
24012031,List 3,10%,2018-09-24,111910
24012033,List 3,10%,2018-09-24,111910
24012035,List 3,10%,2018-09-24,111910
24012057,List 3,10%,2018-09-24,111910
24012060,List 3,10%,2018-09-24,111910
24012075,List 3,10%,2018-09-24,111910
24012083,List 3,10%,2018-09-24,111910
24012085,List 3,10%,2018-09-24,111910
24012087,List 3,10%,2018-09-24,111910
24013003,List 3,10%,2018-09-24,111910
24013006,List 3,10%,2018-09-24,111910
24013009,List 3,10%,2018-09-24,111910
24013013,List 3,10%,2018-09-24,111910
24013016,List 3,10%,2018-09-24,111910
24013019,List 3,10%,2018-09-24,111910
24013023,List 3,10%,2018-09-24,111910
24013025,List 3,10%,2018-09-24,111910
24013027,List 3,10%,2018-09-24,111910
24013033,List 3,10%,2018-09-24,111910
24013035,List 3,10%,2018-09-24,111910
24013037,List 3,10%,2018-09-24,111910
24013070,List 3,10%,2018-09-24,111910
24021030,List 3,10%,2018-09-24,312230
24021060,List 3,10%,2018-09-24,312230
24021080,List 3,10%,2018-09-24,312230
24022010,List 3,10%,2018-09-24,312230
24022080,List 3,10%,2018-09-24,312230
24022090,List 3,10%,2018-09-24,312230
24029000,List 3,10%,2018-09-24,312230
24031100,List 3,10%,2018-09-24,312230
24031920,List 3,10%,2018-09-24,312230
24031930,List 3,10%,2018-09-24,312230
24031960,List 3,10%,2018-09-24,312230
24031990,List 3,10%,2018-09-24,312230
24039143,List 3,10%,2018-09-24,312230
24039920,List 3,10%,2018-09-24,312230
24039930,List 3,10%,2018-09-24,312230
24039960,List 3,10%,2018-09-24,312230
24039990,List 3,10%,2018-09-24,312230
25010000,List 3,10%,2018-09-24,212393
25020000,List 3,10%,2018-09-24,212393
25030000,List 3,10%,2018-09-24,212393
25030000,List 3,10%,2018-09-24,325180
25051010,List 3,10%,2018-09-24,212322
25051050,List 3,10%,2018-09-24,212322
25059000,List 3,10%,2018-09-24,212322
25061000,List 3,10%,2018-09-24,212311
25062000,List 3,10%,2018-09-24,212311
25070000,List 3,10%,2018-09-24,212324
25081000,List 3,10%,2018-09-24,212325
25084001,List 3,10%,2018-09-24,212325
25085000,List 3,10%,2018-09-24,212325
25086000,List 3,10%,2018-09-24,212325
25087000,List 3,10%,2018-09-24,212325
25090010,List 3,10%,2018-09-24,212312
25090020,List 3,10%,2018-09-24,212312
25101000,List 3,10%,2018-09-24,212392
25102000,List 3,10%,2018-09-24,212392
25112000,List 3,10%,2018-09-24,212393
25120000,List 3,10%,2018-09-24,212399
25131000,List 3,10%,2018-09-24,212399
25131000,List 3,10%,2018-09-24,327910
25132010,List 3,10%,2018-09-24,212399
25132090,List 3,10%,2018-09-24,327910
25140000,List 3,10%,2018-09-24,212311
25151100,List 3,10%,2018-09-24,212311
25151210,List 3,10%,2018-09-24,212311
25151220,List 3,10%,2018-09-24,212311
25152000,List 3,10%,2018-09-24,212311
25161100,List 3,10%,2018-09-24,212311
25161200,List 3,10%,2018-09-24,212311
25162010,List 3,10%,2018-09-24,212311
25162020,List 3,10%,2018-09-24,212311
25169000,List 3,10%,2018-09-24,212311
25171000,List 3,10%,2018-09-24,212321
25171000,List 3,10%,2018-09-24,212319
25172000,List 3,10%,2018-09-24,324121
25173000,List 3,10%,2018-09-24,324121
25174100,List 3,10%,2018-09-24,212319
25174900,List 3,10%,2018-09-24,212319
25181000,List 3,10%,2018-09-24,212311
25182000,List 3,10%,2018-09-24,327410
25183000,List 3,10%,2018-09-24,327992
25201000,List 3,10%,2018-09-24,212399
25202000,List 3,10%,2018-09-24,327420
25210000,List 3,10%,2018-09-24,212319
25221000,List 3,10%,2018-09-24,327410
25222000,List 3,10%,2018-09-24,327410
25223000,List 3,10%,2018-09-24,327410
25231000,List 3,10%,2018-09-24,327310
25232100,List 3,10%,2018-09-24,327310
25232900,List 3,10%,2018-09-24,327310
25233000,List 3,10%,2018-09-24,327310
25239000,List 3,10%,2018-09-24,327310
25241000,List 3,10%,2018-09-24,212399
25249000,List 3,10%,2018-09-24,212399
25251000,List 3,10%,2018-09-24,212399
25251000,List 3,10%,2018-09-24,327999
25252000,List 3,10%,2018-09-24,327992
25253000,List 3,10%,2018-09-24,910000
25280000,List 3,10%,2018-09-24,212391
25291000,List 3,10%,2018-09-24,212325
25293000,List 3,10%,2018-09-24,212325
25301000,List 3,10%,2018-09-24,212399
25302010,List 3,10%,2018-09-24,212391
25302020,List 3,10%,2018-09-24,212391
25309010,List 3,10%,2018-09-24,212399
25309020,List 3,10%,2018-09-24,212399
26011100,List 3,10%,2018-09-24,212210
26011200,List 3,10%,2018-09-24,212210
26012000,List 3,10%,2018-09-24,331110
26040000,List 3,10%,2018-09-24,212234
26070000,List 3,10%,2018-09-24,212231
26121000,List 3,10%,2018-09-24,212291
26140030,List 3,10%,2018-09-24,212299
26140060,List 3,10%,2018-09-24,212299
26151000,List 3,10%,2018-09-24,212299
26159030,List 3,10%,2018-09-24,212299
26159060,List 3,10%,2018-09-24,212299
26159060,List 3,10%,2018-09-24,212291
26161000,List 3,10%,2018-09-24,212222
26169000,List 3,10%,2018-09-24,212221
26179000,List 3,10%,2018-09-24,212299
26180000,List 3,10%,2018-09-24,331110
26190030,List 3,10%,2018-09-24,331110
26190090,List 3,10%,2018-09-24,331110
26201100,List 3,10%,2018-09-24,331410
26201930,List 3,10%,2018-09-24,331410
26201960,List 3,10%,2018-09-24,331410
26202100,List 3,10%,2018-09-24,331410
